name,HH,MM,SS,Wsp_70m,Wsp_57m,Wsp_44m,Wsp_31m,Wsp_18m,Rain,AirAbs_70m,AirAbs_18m,RHTemp_2m,Press_enc_2m,RH_2m,DAU_STATUS1_M1,WD_Vref_41m,WD_Vsig_41m,Wdir_41m,Sonic_70m_status,X_70m,Y_70m,Z_70m,T_70m,SWsp_70m,Sdir_70m,Svec_70m,Stilt_70m,Sonic_57m_status,X_57m,Y_57m,Z_57m,T_57m,SWsp_57m,Sdir_57m,Svec_57m,Stilt_57m,Sonic_44m_status,X_44m,Y_44m,Z_44m,T_44m,SWsp_44m,Sdir_44m,Svec_44m,Stilt_44m,Sonic_31m_status,X_31m,Y_31m,Z_31m,T_31m,SWsp_31m,Sdir_31m,Svec_31m,Stilt_31m,Sonic_18m_status,X_18m,Y_18m,Z_18m,T_18m,SWsp_18m,Sdir_18m,Svec_18m,Stilt_18m
201510181140,11.0,44.6041,29.5017,4.13128,3.84793,3.52557,3.12232,2.88185,0.0,9.69083,10.2042,10.3089,1018.36,89.8427,0.0140952,4.41633,3.77836,51.012,1.71409,-3.56152,-2.26055,-0.162606,10.3575,4.25521,47.1095,4.28251,-1.5513,1.71409,-3.08518,-2.06443,-0.256887,10.8216,3.75984,48.2797,3.79786,-3.01524,1.71429,-2.78099,-1.9717,-0.117708,10.1815,3.45819,49.9125,3.496,-0.596973,1.71429,-2.28088,-1.76276,-0.0981833,10.7065,2.94682,52.8885,2.98734,-0.139029,1.71409,-2.26789,-1.61825,-0.146017,11.0163,2.84395,50.6428,2.88228,-1.65406
201510181150,11.0103,53.9835,29.4998,4.15186,3.93688,3.737,3.4461,3.16491,0.0,9.7092,10.2295,10.2904,1018.32,89.3127,0.0139048,4.4162,3.78855,51.8391,1.71429,-3.54667,-2.3226,-0.228405,10.3978,4.27603,48.28,4.29914,-2.64389,1.71429,-3.21944,-2.16802,-0.28752,10.8542,3.92033,48.7603,3.95296,-3.6362,1.71409,-2.95308,-2.20038,-0.219282,10.2092,3.72248,51.3899,3.74737,-2.82208,1.71409,-2.66145,-2.01698,-0.250456,10.7295,3.3795,52.0399,3.40885,-3.60881,1.71429,-2.60097,-1.68239,-0.295948,11.0331,3.14431,47.6899,3.18378,-4.51312
201510181200,12.0,4.60338,29.5,4.23969,4.17087,4.02782,3.69712,3.14398,0.0,9.75894,10.2822,10.3669,1018.3,89.3186,0.0140952,4.41611,3.7869,51.6976,1.71409,-3.6671,-2.34138,-0.175608,10.4269,4.39087,47.7458,4.41081,-1.80787,1.71429,-3.37677,-2.36098,-0.255356,10.8803,4.16913,50.0262,4.19472,-2.91628,1.71429,-3.21357,-2.35631,-0.184106,10.24,4.0157,51.2721,4.04413,-1.72769,1.71429,-2.90471,-2.15439,-0.192309,10.7671,3.66129,51.5799,3.70069,-1.70528,1.71409,-2.6561,-1.67105,-0.255193,11.0713,3.19275,47.1739,3.2385,-3.24046
201510181210,12.0,14.6038,29.5,4.79112,4.65521,4.49708,4.19976,3.61702,0.0,9.80807,10.3017,10.365,1018.32,88.9681,0.0139048,4.41635,3.81947,54.3037,1.71429,-4.04684,-2.77243,-0.279197,10.4482,4.92779,49.3699,4.94697,-3.09553,1.71409,-3.78766,-2.76447,-0.387891,10.9001,4.71237,51.116,4.73933,-4.57373,1.71409,-3.51152,-2.77436,-0.272888,10.2681,4.50994,53.3304,4.53279,-3.18339,1.71409,-3.12289,-2.70954,-0.283144,10.7908,4.18917,55.7719,4.22035,-3.42289,1.71429,-2.8745,-2.21821,-0.324336,11.0925,3.6908,52.6392,3.73498,-4.41461
201510181220,12.0,24.604,29.4971,4.97736,4.8272,4.54011,4.10273,3.52209,0.0,9.781,10.2765,10.3546,1018.28,89.1867,0.0140952,4.41651,3.86145,57.7029,1.71429,-3.89229,-3.24485,-0.228865,10.4151,5.10371,54.8108,5.12227,-2.34527,1.71429,-3.64944,-3.15985,-0.325139,10.8666,4.86722,55.8002,4.89187,-3.54833,1.71429,-3.35948,-3.0461,-0.203462,10.2354,4.58229,57.1052,4.60375,-2.18917,1.71429,-2.97437,-2.77312,-0.199224,10.7641,4.11543,57.7207,4.14676,-1.94572,1.71429,-2.70722,-2.22624,-0.251273,11.0672,3.57606,54.229,3.6163,-2.91577
201510181230,12.0,34.6043,29.5,4.29803,4.12117,3.77612,3.37954,2.88601,0.173333,9.70145,10.1968,10.2553,1018.32,89.8155,0.0140952,4.41646,3.85727,57.3585,1.71409,-3.38468,-2.76997,-0.149099,10.379,4.39615,54.2827,4.40963,-1.70178,1.71429,-3.03502,-2.61907,-0.236164,10.8306,4.04556,55.8625,4.06869,-3.008,1.71409,-2.73725,-2.44077,-0.132969,10.1984,3.70621,56.868,3.72894,-1.61427,1.71429,-2.28467,-2.16878,-0.135021,10.7194,3.21346,58.2082,3.24311,-1.94276,1.71409,-2.11787,-1.72413,-0.232651,11.0147,2.79559,54.1532,2.83797,-3.74748
201510181240,12.0,44.6045,29.497,4.00641,3.7804,3.43079,3.03646,2.5423,0.0,9.60228,10.0755,10.1542,1018.31,91.0796,0.0139048,4.41652,3.9178,62.2412,1.71429,-2.98602,-2.77358,-0.162382,10.3593,4.10775,57.4868,4.12433,-1.87144,1.71409,-2.65321,-2.59648,-0.267115,10.803,3.75258,58.827,3.77747,-3.774,1.71409,-2.27589,-2.43468,-0.137688,10.1495,3.37582,61.3099,3.40024,-1.61564,1.71409,-1.90145,-2.16719,-0.0883838,10.6669,2.94143,63.6535,2.96997,-0.422439,1.71429,-1.73885,-1.65889,-0.125559,10.9682,2.47004,58.332,2.50328,-1.80462
201510181250,12.0105,53.9762,29.5,3.88438,3.68827,3.50344,3.14811,2.76153,0.0,9.5788,10.0485,10.1483,1018.24,91.432,0.0140952,4.41665,3.85084,56.8749,1.71409,-3.11115,-2.42254,-0.138772,10.3351,3.9745,53.0432,3.99781,-1.42916,1.71429,-2.81488,-2.26065,-0.235503,10.7813,3.64137,53.4349,3.67463,-3.00723,1.71429,-2.57328,-2.25061,-0.143057,10.1283,3.45632,55.7768,3.48048,-1.47935,1.71429,-2.24153,-2.09857,-0.173587,10.6543,3.1268,57.9805,3.15305,-2.43664,1.71409,-2.09935,-1.72974,-0.21766,10.9568,2.78997,55.3766,2.83152,-3.51928
201510181300,13.0,4.60419,29.5025,3.93842,3.69756,3.4727,3.18837,2.6745,0.433238,9.57249,10.0803,10.2323,1018.27,92.1189,0.0139048,4.41648,3.79429,52.2802,1.71429,-3.2948,-2.38661,-0.136811,10.262,4.08878,50.7812,4.10545,-1.64318,1.71429,-2.91115,-2.21571,-0.240253,10.7271,3.68419,52.2958,3.70729,-3.30996,1.71409,-2.75215,-2.12163,-0.157219,10.0897,3.5082,52.6915,3.53118,-2.0953,1.71409,-2.39641,-1.92054,-0.155078,10.6234,3.12719,53.5411,3.1593,-2.24285,1.71429,-2.08007,-1.4694,-0.112427,10.9417,2.61117,50.3832,2.65182,-1.28494
201510181310,13.0,14.6038,29.5,3.59138,3.31959,3.04683,2.85595,2.70782,0.0,9.46888,9.94987,10.0802,1018.24,92.8184,0.0140952,4.41645,3.8019,52.9061,1.71448,-3.02166,-2.04523,-0.148925,10.201,3.69096,48.6514,3.70508,-2.11834,1.71429,-2.61752,-1.87121,-0.225454,10.6788,3.26091,49.9206,3.28329,-3.60911,1.71429,-2.34936,-1.83332,-0.0762529,10.0388,3.01786,52.2712,3.04123,-0.894883,1.71429,-2.09911,-1.78435,-0.0755567,10.5533,2.80297,55.1339,2.83039,-0.411355,1.71409,-2.18085,-1.56411,-0.168565,10.8497,2.72925,50.3253,2.7624,-2.12432
201510181320,13.0,24.6038,29.5,3.58878,3.50273,3.3823,3.14589,2.87734,0.0,9.46784,9.95524,10.1059,1018.19,93.1939,0.0140952,4.41646,3.73821,47.7728,1.71409,-3.15992,-1.87951,-0.198105,10.2627,3.70137,45.3159,3.72432,-2.6149,1.71409,-2.93048,-1.75483,-0.3354,10.7276,3.44794,45.1687,3.48179,-5.15138,1.71429,-2.77598,-1.83603,-0.243579,10.0815,3.36534,47.4151,3.39693,-3.3195,1.71429,-2.52404,-1.68054,-0.19751,10.5937,3.06926,47.6206,3.10243,-2.43733,1.71429,-2.44009,-1.42312,-0.188641,10.898,2.87399,44.5314,2.90456,-2.85462
201510181330,13.0,34.604,29.4963,3.312,2.98015,2.74917,2.56353,2.52918,0.0,9.56861,10.0807,10.1966,1018.15,92.9422,0.0141905,4.41651,3.8364,55.7219,1.71429,-2.75422,-1.91946,-0.0441538,10.3668,3.39511,49.4507,3.41733,-0.372525,1.71429,-2.27745,-1.7083,-0.123659,10.8346,2.90369,51.5771,2.93331,-1.56563,1.71409,-2.03267,-1.70504,-0.00603619,10.1892,2.71108,55.2799,2.74926,1.28915,1.71409,-1.85175,-1.53841,-0.0528667,10.7151,2.46746,54.6949,2.50408,0.292025,1.71429,-2.13915,-1.29246,-0.13754,10.9972,2.56356,46.5599,2.60357,-1.9468
201510181340,13.0,44.6043,29.5,3.72677,3.5804,3.36573,3.05924,2.61556,0.0,9.62256,10.1489,10.2297,1018.14,92.1663,0.0140952,4.41651,3.83088,55.2523,1.71429,-3.09637,-2.24656,-0.212823,10.4341,3.8464,50.8874,3.87182,-2.90359,1.71429,-2.77749,-2.16592,-0.289327,10.8806,3.54882,52.9165,3.58088,-4.38186,1.71429,-2.51643,-2.07243,-0.179945,10.2346,3.29637,54.5835,3.32637,-2.60194,1.71429,-2.22426,-1.91226,-0.224571,10.7714,2.98974,55.6074,3.02252,-3.54937,1.71409,-2.06406,-1.4658,-0.190621,11.0605,2.59869,50.0376,2.64153,-3.24558
201510181350,13.0104,53.9786,29.5,3.21503,3.07967,2.88027,2.57784,2.27352,0.0,9.70926,10.2454,10.3219,1018.1,91.6813,0.0140952,4.41649,3.81955,54.3336,1.71409,-2.75942,-1.75915,-0.10915,10.4705,3.29435,47.3545,3.31248,-1.46973,1.71429,-2.43056,-1.7168,-0.222427,10.9177,3.01261,50.4462,3.0377,-3.77842,1.71409,-2.17205,-1.73166,-0.15565,10.2738,2.81332,53.5361,2.84263,-2.45836,1.71429,-1.85524,-1.54689,-0.125959,10.8209,2.46198,54.3429,2.49362,-1.82732,1.71429,-1.79217,-1.18243,-0.147994,11.1151,2.19784,47.8357,2.23049,-2.91258
201510181400,14.0,4.60438,29.4991,3.25523,3.21642,3.06253,2.79194,2.50502,0.0,9.74456,10.2955,10.3941,1018.06,91.0178,0.0140952,4.41656,3.71857,46.1696,1.71429,-2.95365,-1.5283,-0.0620609,10.505,3.35328,42.0688,3.37405,-0.471586,1.71429,-2.71402,-1.47909,-0.188682,10.9517,3.12439,43.2486,3.1528,-2.46511,1.71429,-2.57636,-1.54205,-0.117958,10.3136,3.03129,46.0366,3.05588,-1.31942,1.71429,-2.29845,-1.25416,-0.0917324,10.8706,2.67821,42.6651,2.70633,-0.815988,1.71409,-2.25379,-1.00949,-0.156995,11.1384,2.52068,39.5216,2.55045,-2.73358
201510181410,14.0,14.6042,29.5006,3.47558,3.37226,3.17621,2.9262,2.67263,0.0,9.80168,10.3497,10.4387,1017.91,89.8353,0.0140952,4.41664,3.63872,39.7087,1.71429,-3.27993,-1.38531,-0.171335,10.5196,3.59032,37.6774,3.60459,-2.55127,1.71429,-3.01206,-1.33824,-0.305406,10.9706,3.32481,38.6824,3.35154,-4.98022,1.71429,-2.83038,-1.30445,-0.265016,10.3317,3.14973,39.293,3.1781,-4.39233,1.71429,-2.60588,-1.15232,-0.260084,10.8857,2.8897,38.4747,2.91919,-4.74591,1.71429,-2.61073,-0.905827,-0.204074,11.1622,2.80654,33.879,2.8349,-3.80631
201510181420,14.0,24.6031,29.5019,3.52463,3.43583,3.34524,3.21347,2.83891,0.0,9.91482,10.3975,10.4658,1017.91,89.0444,0.0140952,4.41629,3.54635,32.2992,1.71429,-3.5759,-0.913156,-0.22714,10.5888,3.71411,29.1195,3.72893,-3.40044,1.71429,-3.31861,-0.901036,-0.333569,11.0391,3.4636,30.1282,3.48683,-5.40049,1.71429,-3.23176,-0.964421,-0.234558,10.4014,3.39934,31.7611,3.41735,-3.59456,1.71429,-3.07496,-0.897006,-0.241086,10.951,3.23436,31.2567,3.2546,-3.85184,1.71429,-2.89879,-0.721634,-0.240184,11.203,3.02711,28.8131,3.04783,-4.27284
201510181430,14.0,34.6029,29.5,3.72408,3.60181,3.32427,3.03249,2.71869,0.0,9.99147,10.5066,10.5724,1017.99,88.7572,0.0142857,4.41624,3.60783,37.2857,1.71429,-3.59773,-1.21669,-0.129954,10.6656,3.81575,33.4523,3.82861,-1.64861,1.71429,-3.29915,-1.22321,-0.241348,11.1198,3.53992,35.0605,3.55925,-3.7085,1.71429,-3.02465,-1.2098,-0.103178,10.4907,3.28862,36.2342,3.30665,-1.3607,1.71429,-2.73521,-1.10065,-0.135938,11.0534,2.98351,36.075,3.00292,-2.02323,1.71429,-2.64783,-0.90815,-0.160254,11.3055,2.85505,33.3719,2.88017,-2.40807
201510181440,14.0,44.6027,29.4992,4.28805,4.15842,3.91511,3.62421,3.20001,0.0,10.0659,10.5629,10.5926,1018.03,87.551,0.0140952,4.41622,3.65691,41.2477,1.71429,-4.08759,-1.603,-0.241185,10.7145,4.40233,36.4489,4.41468,-3.09533,1.71429,-3.77973,-1.60128,-0.337086,11.1643,4.12072,37.9656,4.1417,-4.56092,1.71429,-3.48482,-1.65341,-0.289307,10.5375,3.87816,40.5463,3.89991,-4.02337,1.71429,-3.18963,-1.55934,-0.307278,11.1068,3.58044,41.1277,3.60874,-4.30488,1.71429,-3.00661,-1.25378,-0.330626,11.3467,3.29316,37.7465,3.32741,-5.23185
201510181450,14.0102,53.9881,29.5,3.48033,3.37422,3.2897,3.1912,2.97213,0.0,10.1217,10.5838,10.5842,1018.01,87.3958,0.0140952,4.41612,3.63332,39.3036,1.71429,-3.31395,-1.33814,-0.177157,10.775,3.59899,37.411,3.61561,-2.53354,1.71429,-3.04449,-1.26234,-0.26294,11.2173,3.32189,37.8338,3.34667,-4.24961,1.71429,-2.95153,-1.32227,-0.198431,10.5765,3.25392,39.4819,3.27233,-3.15938,1.71429,-2.84396,-1.22266,-0.224437,11.1376,3.11631,38.2146,3.13515,-3.78647,1.71429,-2.84842,-1.04539,-0.261966,11.3609,3.05879,35.108,3.0815,-4.66934
201510181500,15.0,4.60238,29.5,3.47854,3.4021,3.28621,2.99092,2.51711,0.0,10.0894,10.5521,10.5497,1018.01,87.853,0.0142857,4.41627,3.69065,43.9266,1.71429,-3.29614,-1.39719,-0.166874,10.75,3.60485,37.4454,3.61717,-2.4682,1.71448,-2.98498,-1.45194,-0.256209,11.1947,3.34787,40.3236,3.36716,-4.05209,1.71409,-2.83992,-1.53825,-0.206368,10.5553,3.25921,42.9991,3.27431,-3.40885,1.71429,-2.50596,-1.42885,-0.213279,11.1244,2.9342,44.3361,2.956,-3.77259,1.71429,-2.30876,-1.12268,-0.217026,11.3466,2.61645,40.8643,2.64344,-4.34866
201510181510,15.0,14.6026,29.4999,4.2766,4.12684,3.94596,3.40482,2.88957,0.0,10.0103,10.4972,10.518,1018.08,87.8718,0.0139048,4.41624,3.5835,35.2866,1.71409,-4.27331,-1.16482,-0.187508,10.6685,4.45502,29.8643,4.47119,-2.25525,1.71409,-3.93434,-1.20679,-0.292374,11.1208,4.14526,31.6383,4.16625,-3.89672,1.71429,-3.6757,-1.33132,-0.191675,10.492,3.95759,34.4419,3.97885,-2.45547,1.71409,-3.13188,-1.15619,-0.173002,11.0724,3.40822,35.4128,3.43736,-2.06353,1.71429,-2.87516,-0.85281,-0.136362,11.2968,3.05847,31.6951,3.08732,-1.52691
201510181520,15.0,24.603,29.4984,4.26938,4.16824,3.90761,3.40239,2.82823,0.0,9.98248,10.4551,10.4532,1018.19,86.8427,0.0139048,4.41631,3.69063,43.9242,1.71429,-3.98617,-1.83957,-0.159168,10.6325,4.41358,39.6231,4.42517,-1.83787,1.71429,-3.68959,-1.79913,-0.262931,11.0816,4.12662,40.8019,4.1446,-3.32326,1.71409,-3.39993,-1.82415,-0.174857,10.4504,3.88142,42.9831,3.89769,-2.19199,1.71429,-2.87631,-1.61321,-0.188708,11.0273,3.34026,43.8334,3.36498,-2.63456,1.71409,-2.55599,-1.26234,-0.209896,11.2493,2.9016,40.502,2.93234,-3.51
201510181530,15.0,34.6027,29.5021,4.55383,4.39839,4.1078,3.66661,3.03425,0.0,9.95218,10.3897,10.3964,1018.22,86.1546,0.0139048,4.41634,3.65373,40.9411,1.71409,-4.35497,-1.782,-0.22888,10.5828,4.7198,37.1566,4.73095,-2.64591,1.71409,-3.97969,-1.74013,-0.300208,11.0302,4.3618,38.4282,4.37891,-3.81168,1.71409,-3.66192,-1.76272,-0.207161,10.3944,4.08725,40.5101,4.10225,-2.69081,1.71409,-3.2482,-1.61337,-0.240173,10.9597,3.66605,41.1669,3.68854,-3.39631,1.71409,-2.92035,-1.19086,-0.245489,11.18,3.1956,37.2438,3.22804,-3.7615
201510181540,15.0,44.6025,29.4979,4.20015,4.06404,3.62054,3.13789,2.70196,0.0,9.99519,10.391,10.3594,1018.23,85.6098,0.0139048,4.41643,3.65136,40.7384,1.71409,-4.0375,-1.55865,-0.124144,10.648,4.34649,36.3163,4.3541,-1.54035,1.71409,-3.69825,-1.53747,-0.237167,11.087,4.02567,37.7981,4.03971,-3.27685,1.71409,-3.26915,-1.50567,-0.123166,10.4382,3.62192,39.8575,3.63371,-1.75635,1.71409,-2.7759,-1.26506,-0.161068,10.9953,3.08347,39.5662,3.10344,-2.5406,1.71409,-2.6556,-0.984802,-0.204068,11.201,2.87158,35.3841,2.89476,-3.76856
201510181550,15.0103,53.9829,29.4993,4.02073,3.70709,3.42066,3.08454,2.62761,0.0,10.0369,10.4211,10.3727,1018.21,85.7005,0.0139048,4.41648,3.61486,37.7867,1.71429,-3.90949,-1.36463,-0.05786,10.6769,4.1542,34.2968,4.16116,-0.625292,1.71429,-3.41991,-1.28163,-0.167692,11.11,3.67303,35.6878,3.68572,-2.38138,1.71429,-3.11304,-1.26053,-0.103005,10.4546,3.38945,37.2668,3.40162,-1.48143,1.71429,-2.86383,-1.07198,-0.1367,11.0094,3.0942,35.6825,3.11242,-2.00261,1.71429,-2.59044,-0.836632,-0.218274,11.2055,2.76568,33.0072,2.79073,-4.02901
201510181600,16.0,4.60338,29.4978,3.30073,3.04563,2.69413,2.30275,1.97058,0.0,10.0013,10.3733,10.3411,1018.23,86.2336,0.0140952,4.41652,3.67231,42.4219,1.71409,-3.14353,-1.31363,-0.112539,10.6592,3.41993,37.6938,3.42727,-1.72093,1.71429,-2.70339,-1.14105,-0.211273,11.0905,2.94812,37.9403,2.96209,-3.89132,1.71409,-2.31742,-1.13514,-0.124906,10.4301,2.60119,41.1711,2.614,-2.31921,1.71409,-1.92747,-0.968911,-0.137127,10.9855,2.18851,41.7254,2.20634,-3.06472,1.71409,-1.76986,-0.798036,-0.180173,11.1898,1.97098,39.3867,1.99583,-4.6609
201510181610,16.0,14.6038,29.5,3.41969,3.11601,2.76928,2.37888,1.93317,0.0,10.0239,10.3544,10.3135,1018.24,86.8319,0.0139048,4.41658,3.63403,39.324,1.71429,-3.15598,-1.53142,-0.141053,10.6985,3.53069,40.7413,3.53653,-2.22938,1.71429,-2.75307,-1.26679,-0.259212,11.1099,3.04844,39.5853,3.06349,-4.78969,1.71409,-2.44753,-1.09268,-0.145194,10.44,2.6996,39.0484,2.7098,-2.89265,1.71429,-2.12235,-0.81089,-0.121101,10.9803,2.29528,35.7273,2.30793,-2.66079,1.71429,-1.9166,-0.542295,-0.137659,11.1723,2.00988,30.2938,2.02204,-3.51979
201510181620,16.0,24.6039,29.4987,4.17109,3.71017,3.11945,2.50021,1.77737,0.0,10.1233,10.3732,10.2869,1018.18,86.875,0.0140952,4.41683,3.89222,60.1568,1.71409,-3.21525,-2.79071,-0.20495,10.7867,4.26979,55.7224,4.27867,-2.64094,1.71429,-2.7004,-2.51376,-0.284162,11.1793,3.7032,57.5968,3.72011,-4.25545,1.71448,-2.207,-2.14614,-0.173877,10.4913,3.10563,58.898,3.12087,-3.10928,1.71409,-1.69388,-1.74314,-0.18273,11.0215,2.47674,60.5602,2.49832,-3.70147,1.71409,-1.33821,-1.18946,-0.167571,11.2087,1.8414,55.9966,1.87072,-4.15529
201510181630,16.0,34.6043,29.5,4.56225,4.13311,3.50865,2.89469,2.13889,0.0,10.2594,10.4191,10.3473,1018.14,85.935,0.0139048,4.41674,3.96828,66.3217,1.71429,-3.34086,-3.21913,-0.231047,10.8672,4.64837,58.9345,4.65857,-2.74511,1.71409,-2.83492,-2.99,-0.290594,11.2623,4.13432,61.4902,4.15344,-3.84845,1.71409,-2.2679,-2.66861,-0.167258,10.5671,3.52499,64.8196,3.54462,-2.36851,1.71429,-1.69937,-2.23185,-0.148504,11.0834,2.84673,67.7154,2.87103,-2.44261,1.71429,-1.30659,-1.51632,-0.171319,11.2586,2.0523,63.7044,2.08515,-4.20467
201510181640,16.0,44.6041,29.5019,2.93269,2.53076,2.07685,1.73144,1.45691,0.0,10.1542,10.4071,10.3622,1018.16,86.165,0.0140952,4.41682,3.62914,38.7773,1.768,-2.56215,-1.11551,-0.177133,10.7566,2.89058,36.7775,2.93861,-4.88206,1.71429,-2.16757,-1.05376,-0.102466,11.1548,2.51082,38.9705,2.52619,-1.96589,1.71429,-1.77591,-0.853002,-0.0136776,10.4655,2.07457,37.6221,2.09582,0.374947,1.71409,-1.42387,-0.596643,0.0235676,11.0072,1.6596,34.301,1.68033,1.61755,1.71409,-1.39478,-0.272496,-0.0494962,11.2013,1.54293,25.9062,1.55767,-1.55745
201510181650,16.0103,53.9835,29.5025,3.12371,2.76922,2.52389,2.18109,1.79916,0.0,10.0782,10.3209,10.2495,1018.14,87.522,0.0139048,4.41687,3.57004,34.1323,1.71476,-2.97931,-1.17567,-0.121881,10.7132,3.27988,35.8025,3.29089,-2.1384,1.71429,-2.55472,-0.972991,-0.174234,11.1166,2.79911,35.0215,2.81252,-3.55527,1.71409,-2.35072,-0.87093,-0.107906,10.434,2.5706,34.3575,2.58102,-2.39244,1.71429,-2.05552,-0.606465,-0.08221,10.972,2.2083,30.7737,2.2176,-2.24552,1.71429,-1.87417,-0.24001,-0.118191,11.1428,1.93425,23.3127,1.94641,-3.44426
201510181700,17.0,4.60338,29.4991,3.46128,3.06611,2.62286,2.1628,1.74544,0.0,10.0327,10.2921,10.1516,1018.18,88.4902,0.0140952,4.41676,3.63633,39.5055,1.71409,-3.23468,-1.46427,-0.145983,10.7229,3.59213,39.009,3.59823,-2.30762,1.71429,-2.74283,-1.22716,-0.213306,11.1314,3.04559,38.6661,3.05722,-3.92845,1.71429,-2.3403,-1.04785,-0.100494,10.4428,2.60196,38.9364,2.60949,-2.09564,1.71429,-1.97965,-0.768359,-0.103771,10.9651,2.16806,36.4871,2.17795,-2.44839,1.71409,-1.79649,-0.499472,-0.140293,11.1366,1.90286,30.6043,1.91521,-3.9669
201510181710,17.0,14.6038,29.5,3.72741,3.33503,2.89215,2.4338,1.96896,0.0,10.0157,10.2682,10.1152,1018.26,88.4721,0.0139048,4.41693,3.54509,32.1365,1.71429,-3.63722,-1.17399,-0.0513648,10.6486,3.84341,32.7022,3.84858,-0.669335,1.71409,-3.13989,-0.94439,-0.162262,11.0653,3.29992,31.5572,3.30952,-2.65175,1.71409,-2.73949,-0.820541,-0.0686962,10.3901,2.88004,31.388,2.8885,-1.17901,1.71429,-2.29587,-0.656076,-0.0658943,10.9266,2.41076,30.7822,2.42101,-1.22625,1.71429,-2.07917,-0.369121,-0.121077,11.1045,2.13733,25.0028,2.15012,-2.92756
201510181720,17.0,24.6039,29.4989,4.18216,3.6776,3.37478,2.98791,2.51266,0.0,9.97603,10.2258,10.0923,1018.28,87.9495,0.0140952,4.41696,3.4787,26.7712,1.71429,-4.41524,-0.764839,-0.148242,10.6627,4.51597,25.0945,4.5331,-1.62496,1.71429,-3.84662,-0.677083,-0.206012,11.0883,3.93864,25.2787,3.9605,-2.6687,1.71429,-3.45611,-0.661821,-0.0738862,10.4175,3.55039,26.153,3.56617,-0.804326,1.71429,-3.07696,-0.545536,-0.108258,10.9532,3.15812,25.3384,3.17275,-1.42251,1.71409,-2.75412,-0.232426,-0.153036,11.1292,2.8117,19.7672,2.83349,-2.7006
201510181730,17.0,34.6043,29.5001,4.17037,3.98888,3.83622,3.49314,3.05249,0.0,10.0682,10.3549,10.1283,1018.28,84.4764,0.0140952,4.41683,3.44585,24.1383,1.71409,-4.6441,-0.48357,-0.195729,10.6718,4.69941,20.8846,4.71461,-2.3131,1.71429,-4.38193,-0.520815,-0.301809,11.1098,4.44041,21.5903,4.46058,-3.8119,1.71409,-4.08963,-0.633672,-0.170731,10.4534,4.17124,23.5347,4.18634,-2.23318,1.71409,-3.71565,-0.517459,-0.175849,10.9951,3.7984,22.3741,3.81536,-2.50085,1.71429,-3.32518,-0.316625,-0.13445,11.1757,3.40854,20.016,3.42674,-2.04003
201510181740,17.0,44.6044,29.4989,4.32409,4.05067,3.81074,3.4895,2.99964,0.0,9.99815,10.34,10.2111,1018.34,83.2691,0.0139048,4.41686,3.52901,30.8426,1.71429,-4.39777,-1.03826,-0.108979,10.5684,4.53965,28.3892,4.54545,-1.33338,1.71409,-4.06677,-0.96499,-0.232376,11.0066,4.2008,28.3751,4.21242,-3.13646,1.71429,-3.72367,-1.00185,-0.128511,10.355,3.88064,30.1386,3.89036,-1.77792,1.71429,-3.42911,-0.874834,-0.16805,10.9024,3.56285,29.396,3.57663,-2.50109,1.71409,-3.16222,-0.694855,-0.172008,11.0987,3.26079,27.304,3.27513,-2.75247
201510181750,17.0105,53.9762,29.5,4.08292,3.89418,3.77963,3.38903,2.96805,0.0,9.88076,10.2113,10.0921,1018.36,83.8849,0.0140952,4.41693,3.46313,25.5337,1.71409,-4.41039,-0.664015,-0.238604,10.5151,4.49311,23.3344,4.50893,-2.98502,1.71429,-4.0734,-0.669538,-0.291909,10.9445,4.17228,23.9779,4.19471,-3.83781,1.71409,-3.79937,-0.709144,-0.171083,10.2819,3.92399,25.0009,3.94035,-2.25783,1.71429,-3.39531,-0.650007,-0.169886,10.8173,3.52224,25.356,3.54049,-2.42808,1.71429,-3.18605,-0.457707,-0.208007,11.0033,3.28264,22.3958,3.30073,-3.3801
201510181800,18.0,4.60419,29.5022,2.93522,2.73752,2.70215,2.56799,2.26633,0.0,9.93016,10.1459,9.93639,1018.37,84.175,0.0139048,4.41699,3.33976,15.5551,1.71429,-3.43713,-0.178148,-0.0582048,10.5429,3.46903,18.2093,3.47853,-0.907916,1.71429,-3.12674,-0.0891848,-0.160714,10.9684,3.14902,16.9525,3.16287,-2.86659,1.71429,-2.95167,-0.0461405,-0.0425405,10.2759,2.96876,15.9551,2.97915,-0.704942,1.71409,-2.77252,0.123106,-0.0607733,10.7975,2.7985,12.3283,2.80928,-1.10015,1.71409,-2.58966,0.159686,-0.0876895,10.9512,2.61716,11.1375,2.63104,-1.54491
201510181810,18.0,14.6038,29.5,3.73241,3.15949,2.85517,2.48026,2.11898,0.0,9.92472,10.0407,9.84171,1018.48,84.129,0.0140952,4.41702,3.42643,22.5448,1.71429,-4.05578,-0.60997,-0.119369,10.553,4.11602,23.5855,4.12251,-1.63937,1.71429,-3.55444,-0.418521,-0.202502,10.9247,3.59743,21.8403,3.60902,-3.17837,1.71409,-3.07706,-0.383442,-0.0870957,10.2129,3.12466,22.2239,3.13363,-1.48144,1.71429,-2.70181,-0.248704,-0.1224,10.7235,2.7352,20.5155,2.74712,-2.33909,1.71429,-2.44844,-0.0828252,-0.139848,10.8776,2.47763,17.2784,2.49116,-3.13268
